paragraph_text,paragraph_index,book_name
    当年景国的康王为了讨好衣知世，准备送上一份贺礼，康王的门人为了延寿果竟然找到江州大源府。他们所找的人，是曾教过方运的王先生。,28, 第1733章 屡屡追问
    那位王先生当年与方运并肩作战，以碧血丹心牺牲十年寿命，方运从圣墟归来后，拿出一部分延寿果，作为报答和感恩。而康王的门人竟然想要夺走属于王先生的延寿果，方运知道后，大发雷霆，亲自出手，打断那人的腿。,29, 第1733章 屡屡追问
    不久之后，衣知世的儿子衣鸣天前往景国京城，受到小国公的挑拨，与方运闹出误会，虽然衣鸣天家教极好，但因为小国公的缘故，还是跟方运起了嫌隙。,30, 第1733章 屡屡追问
    要说衣知世对这这件事丝毫不知，也对儿子在庆国出丑丝毫不在意，景国的官员是不相信的。,31, 第1733章 屡屡追问
    更何况，这些年数不清的人拿方运与衣知世比较，除了少数读书人，大多数只看文名的人认为方运已经超过衣知世。一次两次衣知世绝对不会在乎，但若是次数多了还不在乎，那便是圣人了。,32, 第1733章 屡屡追问
    这些官员阅历颇深，见宗甘雨不断让衣知世评论两人，便猜到是宗甘雨知道衣知世与方运的矛盾，利用衣知世的身份打击方运。,33, 第1733章 屡屡追问
    这些官员暗中传书给方运，让方运小心衣知世。,34, 第1733章 屡屡追问
    方运的答复都差不多。,35, 第1733章 屡屡追问
    “无妨，每个人站的位置不同，看待事物的角度不同，得出的结果也不同。”,36, 第1733章 屡屡追问
    甲席中，衣知世竟然又拿了一块月饼吃起来。,37, 第1733章 屡屡追问
    “我来这里，是为了吃月饼的！”,38, 第1733章 屡屡追问
    众人哭笑不得，看来这位衣知世是不想得罪人。,39, 第1733章 屡屡追问
    宗甘雨道：“不妥，不妥！文豪驾临文会，若仅仅只是为了月饼，岂不让人笑掉大牙！今日，老夫这张老脸不要，也要逼你在两人文比前做出预测！身为文会中地位最高之人，你真好意思只吃月饼？这是最后一块，吃完后你若不点评两人，老夫必然誓不罢休！”,40, 第1733章 屡屡追问
    看到宗甘雨笑呵呵开玩笑，大多数人都感到有趣，但还有一部分人却感觉，宗甘雨这是图穷匕首见，不是针对衣知世，而是针对方运！,41, 第1733章 屡屡追问
    衣知世默默吃着月饼。,42, 第1733章 屡屡追问
    在衣知世吃完之后，宗甘雨笑道：“知世老弟，为兄这张老脸是留在头上，还是被人扯走不知道往哪儿放，全在你的一念之间啊！你总不能让我下不来台吧？”,43, 第1733章 屡屡追问
    .未完待续。,44, 第1733章 屡屡追问
    ...、、重庆大学巨.乳校花自拍，真正的童颜巨.乳照片 请关注微信公众号在线看美女( 美女岛 搜索 meinvdao123 按住3秒即可复制 ),45, 第1733章 屡屡追问
    听到老翰林充满正气的怒吼，许多宗家、雷家和庆国高官身体一颤。,0, 第1738章 万目睚眦
    无论是雷家大儒雷廷真，还是宗家家主宗甘雨，无论是庆国四相还是国君，即便他们或文位极高，或有国运加护，可在这声怒吼之下，都心惊胆战。,1, 第1738章 万目睚眦
    雷廷真和宗甘雨等策划此事的元凶，竟然觉得此刻自己的文胆如纸一样薄。,2, 第1738章 万目睚眦
    几乎在这位老翰林吼完的同时，一股浓郁的悲愤力量在上空聚集。,3, 第1738章 万目睚眦
    方才不过是庆国官员、雷家、宗家和部分谷国官员联手，就能夺天地之元气，而现在，十国同悲。,4, 第1738章 万目睚眦
    不仅如此，当有人把此诗发到论榜之时，一道道奇异的力量跨越天际，从各国各地向巴陵城上空汇聚。,5, 第1738章 万目睚眦
    “完了……”,6, 第1738章 万目睚眦
    雷廷真感受到这种力量，明明想要逃跑，可双脚发麻，又不敢逃。,7, 第1738章 万目睚眦
    一双又一双冰冷的眸子望向雷家与宗家人，数十万读书人的恨意和怨念纠缠，形成莫大的威能，如同天降海洋，直直压下。,8, 第1738章 万目睚眦
    一切参与挑动张龙象与方运文比之人，此刻只觉文宫之中突然多了一些灰尘，如阳光照见屋子里飘起的扬尘，软绵绵地落在他们的文胆之上。,9, 第1738章 万目睚眦
    这些扬尘很小，但它们表面有好似阳光的光芒，让所有扬尘连成一片。,10, 第1738章 万目睚眦
    雷廷真甚至宗甘雨等参与此事的大量读书人毛发惊立，有几人甚至死死咬着牙，防止自己破口大骂。,11, 第1738章 万目睚眦
    文胆蒙尘对心智坚定的世家子弟来说，问题不大，只要请出半圣文宝，或者去半圣故居得到圣气洗礼，几年就可以洗濯干净。,12, 第1738章 万目睚眦
    千夫所指，可形成文胆蒙尘，现在他们所有人都已经文胆蒙尘，但又不仅仅是文胆蒙尘。,13, 第1738章 万目睚眦
    现在是万目睚眦！,14, 第1738章 万目睚眦
    凡是筹划让张龙象与方运文比的人，皆陷入同尘合污。,15, 第1738章 万目睚眦
    他们所有人将息息相关，只要有一人无法消除文胆蒙尘，所有人的文胆蒙尘都不会消散。,16, 第1738章 万目睚眦
    对于那些大儒来说，可能只需要几个月便能消除，但那些普通的官员，即便进入半圣故居，也永远无法消除文胆蒙尘，因为他们的心志早就被官场侵蚀，如同浑浊的污水，难以澄清。,17, 第1738章 万目睚眦
    除非那些官员全部死光，否则像宗甘雨、雷廷真已经参与这件事的所有天才，境界和实力将永久停留在现在，稍有不慎，境界还会下降。,18, 第1738章 万目睚眦
    或者，有盖世强者逆人族而行，为他们承担同尘合污的力量。,19, 第1738章 万目睚眦
    即便是半圣，想承担同尘合污的力量，也会文胆蒙尘。,20, 第1738章 万目睚眦
    半圣再强，也属于人族的一员。,21, 第1738章 万目睚眦
    而最简单的办法，是获得方运的完全原谅，这样即便那些心志不坚定的官员，只要进入半圣故居得圣气洗濯，也能在几年内恢复。,22, 第1738章 万目睚眦
    所有人中，以宗甘雨最愤怒，他是半圣世家的家主，堂堂半圣之子，东圣阁的阁老，这种身份文胆蒙尘，简直丢尽宗家的颜面，甚至丢了宗圣的面子！,23, 第1738章 万目睚眦
    世家家主文胆蒙尘，足以让敌对世家的人笑话几十年！,24, 第1738章 万目睚眦
    宗甘雨双手紧握，额头青筋暴露，身为大儒，他有极强的自制力，即便是自己被侮辱，即便是自己失败，他完全可以接受，但是，涉及到宗家甚至宗圣，宗甘雨无法释怀。,25, 第1738章 万目睚眦
    此刻，宗甘雨的双目如幽深的海底，仿佛蛰伏着巨大的凶兽，他不仅恨方运，更恨自己，恨自己让宗家甚至宗圣承受了污名。,26, 第1738章 万目睚眦
    宗甘雨缓缓抬起头，扫视前来这里的宗家子弟，发现大部分子弟要么无比恐慌，要么完全失神，要么咬牙切齿，连他平时最疼爱的儿子宗午源，此刻都双目迷茫，魂游天际，显然难以承受如此沉重的打击。,27, 第1738章 万目睚眦
    宗甘雨寻找宗午德，即便宗午德与方运交好，即便宗午德没有继承杂家而是专攻儒家，但他终究是宗家的子弟，身上流淌着相同的血。,28, 第1738章 万目睚眦
    足足看了数秒，宗甘雨才想起来，宗午德没有参与这次文会，他不想在夹在宗家与方运之间。,29, 第1738章 万目睚眦
    一边是生养自己的家族，一边是救命恩人兼好友，宗午德选择了离开。,30, 第1738章 万目睚眦
    宗甘雨突然意识到，难不成宗午德早早就意识到宗家会有危机，或者，宗午德的气运如此了得？,31, 第1738章 万目睚眦
    突然，宗甘雨发现在宗家进士席位中，坐着一个很普通的宗家弟子，年近三十岁，相貌平平，身高也一般，气质也没什么特别之处，此刻左手拿着月饼，右手夹菜，一边吃还一边点头。,32, 第1738章 万目睚眦
    此人并未文胆蒙尘。,33, 第1738章 万目睚眦
    那简直如同春光下，桃花烂漫，春风拂过，突然冒出一只大绿头苍蝇一样，宗甘雨即便心中悲痛，也有些哭笑不得，宗家怎么出了这么一个吃货进士，随后仔细回忆宗家族谱，记得这个人，叫宗明，一个在各方面都很寻常的宗家进士，没有出色的成绩，也没有劣迹，和大多数世家子弟甚至普通进士一样。,34, 第1738章 万目睚眦
    “你……为何还在吃喝？”宗甘雨暗中传音。,35, 第1738章 万目睚眦
    宗明吓了一跳，差点把筷子和月饼扔出去，四处张望，随后发现是家主看向自己，急忙用袖子一擦嘴巴，放下筷子，恭恭敬敬传音回道：“我饿。”,36, 第1738章 万目睚眦
    宗甘雨心中的怨恨生生被这两个字给吹散一小半。,37, 第1738章 万目睚眦
    “罢了，你如何看待此事？”,38, 第1738章 万目睚眦
    “说真话说假话？”,39, 第1738章 万目睚眦
    “假话呢？”,40, 第1738章 万目睚眦
    “身为宗家人，自当报效宗家，所以在下化悲愤为食欲，让身体更强，努力修习，最后文战方运，洗刷我宗家的耻辱。”,41, 第1738章 万目睚眦
    “真话呢？”宗甘雨。,42, 第1738章 万目睚眦
    “胜败无常，愿赌服输，与我无关。”那宗明竟然无比坦然。,43, 第1738章 万目睚眦
    “雪崩之下，没有一片雪花无辜。”宗甘雨道。,44, 第1738章 万目睚眦
    “或许我不无辜，但至少我没有推动雪崩，至少，我无罪。”宗明道。,45, 第1738章 万目睚眦
